FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2022,97.4,,
A,Annuale,IT,Italia,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,97.5,,
A,Annuale,IT,Italia,14_FUMO_SS,Persone di 14 anni e più fumatori che fumano sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,97.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2001,1702,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2002,1777,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2003,1986,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2005,2114,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2006,2073,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2007,2048,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2008,2000,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2009,2244,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2010,2486,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2011,2242,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2012,2295,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2013,2289,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2014,2213,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2015,2453,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2016,2450,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2017,2478,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2018,2562,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2019,2534,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2020,2603,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2021,2602,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2022,2611,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2023,2624,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,THV,Valori in migliaia,2024,2674,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2001,15,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2002,16,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2003,17.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2005,19.5,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2006,18.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2007,18.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2008,17.9,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2009,19.1,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2010,21.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2011,19.9,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2012,20.6,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2013,21.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2014,22.1,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2015,24.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2016,24.2,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2017,24.5,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2018,26.2,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2019,26.8,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2020,27.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2021,27,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2022,26.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,27,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_5,Persone di 14 anni e più fumatori per sigarette fumate: fino a 5 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,26.7,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2001,3261,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2002,3393,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2003,3290,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2005,3272,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2006,3458,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2007,3368,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2008,3454,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2009,3573,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2010,3623,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2011,3651,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2012,3689,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2013,3822,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2014,3458,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2015,3521,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2016,3592,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2017,3564,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2018,3496,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2019,3339,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2020,3476,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2021,3508,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2022,3658,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2023,3519,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,THV,Valori in migliaia,2024,3739,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2001,28.7,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2002,30.6,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2003,28.7,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2005,30.2,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2006,30.7,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2007,30.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2008,30.9,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2009,30.5,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2010,31,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2011,32.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2012,33.1,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2013,35.8,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2014,34.6,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2015,34.9,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2016,35.5,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2017,35.2,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2018,35.7,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2019,35.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2020,36.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2021,36.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2022,37,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,36.2,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_6-10,Persone di 14 anni e più fumatori per sigarette fumate: da 6 a 10 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,37.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2001,5156,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2002,5093,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2003,5041,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2005,4537,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2006,4754,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2007,4749,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2008,4758,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2009,4975,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2010,4830,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2011,4705,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2012,4520,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2013,4117,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2014,3874,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2015,3682,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2016,3727,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2017,3713,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2018,3370,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2019,3242,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2020,3145,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2021,3220,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2022,3304,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2023,3232,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,THV,Valori in migliaia,2024,3264,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2001,45.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2002,45.9,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2003,43.9,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2005,41.9,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2006,42.2,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2007,42.8,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2008,42.5,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2009,42.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2010,41.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2011,41.7,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2012,40.6,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2013,38.5,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2014,38.7,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2015,36.5,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2016,36.8,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2017,36.7,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2018,34.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2019,34.3,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2020,33,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2021,33.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2022,33.4,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2023,33.2,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_11-20,Persone di 14 anni e più fumatori per sigarette fumate: da 11 a 20 sigarette,HSC,Per 100 persone con le stesse caratteristiche,2024,32.6,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2001,1154,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2002,1060,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2003,990,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2005,796,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2006,842,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2007,785,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2008,851,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2009,788,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2010,742,,
A,Annuale,IT,Italia,14_FUMO_SIGAR_GE20,Persone di 14 anni e più fumatori per sigarette fumate: oltre 20 sigarette,THV,Valori in migliaia,2011,682,,
